"","algorithm","iterations","swarm_size","design_pts","problem","obj_value","time"
"4840","PSO",1000,50,5,"4",-6.2755982922241,13.3191862106323
"4841","PSO",1000,50,5,"5",-3.52665862442202,14.70134806633
"4842","PSO",1000,50,5,"6",-50.4862652596021,16.4400541782379
"4843","PSO",1000,100,3,"1",-1.12591215038295,13.7781665325165
"4844","PSO",1000,100,3,"2",-7.57854574233632,13.8020713329315
"4845","PSO",1000,100,3,"3",6.68475679512263,32.2953479290009
"4846","PSO",1000,100,3,"4",-6.28219998737781,14.8711402416229
"4847","PSO",1000,100,3,"5",-3.52665715736278,15.4243772029877
"4848","PSO",1000,100,3,"6",-66.3976021695005,30.2946357727051
"4849","PSO",1000,100,4,"1",-1.12591202429431,19.4416716098785
"4850","PSO",1000,100,4,"2",-7.51059620558981,19.5545191764832
"4851","PSO",1000,100,4,"3",34.0252033656529,22.4612154960632
"4852","PSO",1000,100,4,"4",-7.08451874376868,20.7460353374481
"4853","PSO",1000,100,4,"5",-3.52665730384426,21.5444498062134
"4854","PSO",1000,100,4,"6",-50.4862657887834,24.7652645111084
"4855","PSO",1000,100,5,"1",-1.12591218128134,25.7026772499084
"4856","PSO",1000,100,5,"2",-7.51059496005883,25.8131232261658
"4857","PSO",1000,100,5,"3",34.0252037512054,29.2533588409424
"4858","PSO",1000,100,5,"4",-7.35685364480826,26.620356798172
"4859","PSO",1000,100,5,"5",-3.5266590625484,28.87233710289
"4860","PSO",1000,100,5,"6",-50.4862651379015,33.4675555229187
"4861","GWO",50,20,3,"1",-1.16975057817405,0.269815444946289
"4862","GWO",50,20,3,"2",-7.74095804572989,0.268609762191772
"4863","GWO",50,20,3,"3",6.24562614372849,0.37468147277832
"4864","GWO",50,20,3,"4",-0.31579954138863,0.269116640090942
"4865","GWO",50,20,3,"5",-3.53189163559002,0.285465955734253
"4866","GWO",50,20,3,"6",-79.3571307208822,0.403080224990845
"4867","GWO",50,20,4,"1",-1.19937305807487,0.294257402420044
"4868","GWO",50,20,4,"2",-7.71389834815619,0.307850122451782
"4869","GWO",50,20,4,"3",33.9838541326145,0.329285383224487
"4870","GWO",50,20,4,"4",-0.315259590737478,0.302131652832031
"4871","GWO",50,20,4,"5",-3.54497755310937,0.308749914169312
"4872","GWO",50,20,4,"6",-Inf,0.201287031173706
"4873","GWO",50,20,5,"1",-1.14907079741959,0.331224918365479
"4874","GWO",50,20,5,"2",-7.58443444557325,0.32815146446228
"4875","GWO",50,20,5,"3",-Inf,0.214485883712769
"4876","GWO",50,20,5,"4",-Inf,0.213051319122314
"4877","GWO",50,20,5,"5",-3.56689921434986,0.339178323745728
"4878","GWO",50,20,5,"6",-41.5153031305429,0.377577066421509
"4879","GWO",50,50,3,"1",-1.13931432776178,0.424052715301514
"4880","GWO",50,50,3,"2",-7.67423859070243,0.41038990020752
"4881","GWO",50,50,3,"3",6.06687525467263,0.561553001403809
"4882","GWO",50,50,3,"4",-0.293371136390675,0.418634653091431
"4883","GWO",50,50,3,"5",-3.54472708779372,0.428187370300293
"4884","GWO",50,50,3,"6",-67.9625512590267,0.588384389877319
"4885","GWO",50,50,4,"1",-1.14506248422133,0.505342483520508
"4886","GWO",50,50,4,"2",-7.54546775603777,0.550770998001099
"4887","GWO",50,50,4,"3",33.9994086714808,0.506318330764771
"4888","GWO",50,50,4,"4",-0.292271111050194,0.48408579826355
"4889","GWO",50,50,4,"5",-3.53072872675434,0.491730690002441
"4890","GWO",50,50,4,"6",-40.4231957507864,0.557946920394897
"4891","GWO",50,50,5,"1",-Inf,0.405805110931396
"4892","GWO",50,50,5,"2",-Inf,0.394027948379517
"4893","GWO",50,50,5,"3",34.0072040219361,0.581049680709839
"4894","GWO",50,50,5,"4",-0.301039926353365,0.542576789855957
"4895","GWO",50,50,5,"5",-3.53447931205548,0.574524641036987
"4896","GWO",50,50,5,"6",-Inf,0.389855146408081
"4897","GWO",50,100,3,"1",-1.13118519130275,0.648157835006714
"4898","GWO",50,100,3,"2",-7.63397331914993,0.668444871902466
"4899","GWO",50,100,3,"3",6.40659479209129,0.824029207229614
"4900","GWO",50,100,3,"4",-0.29501053292843,0.640136241912842
"4901","GWO",50,100,3,"5",-3.52716052702569,0.744975566864014
"4902","GWO",50,100,3,"6",-72.3442715311621,0.893515348434448
"4903","GWO",50,100,4,"1",-1.12937068192448,0.78883695602417
"4904","GWO",50,100,4,"2",-7.63404464039918,0.764328956604004
"4905","GWO",50,100,4,"3",33.9803133517319,0.837193012237549
"4906","GWO",50,100,4,"4",-0.294362547032467,0.772550344467163
"4907","GWO",50,100,4,"5",-3.53114350067411,0.802114009857178
"4908","GWO",50,100,4,"6",-39.5809593721822,0.933648109436035
"4909","GWO",50,100,5,"1",-1.13130697014999,0.901415586471558
"4910","GWO",50,100,5,"2",-7.63436267156203,0.984239339828491
"4911","GWO",50,100,5,"3",33.9957202949301,0.961778402328491
"4912","GWO",50,100,5,"4",-0.294713646856435,0.90543270111084
"4913","GWO",50,100,5,"5",-Inf,0.694020986557007
"4914","GWO",50,100,5,"6",-40.9334108521071,1.07006621360779
"4915","GWO",100,20,3,"1",-1.13541789823881,0.371412515640259
"4916","GWO",100,20,3,"2",-7.65408307364848,0.378129720687866
"4917","GWO",100,20,3,"3",6.01921525322837,0.493277549743652
"4918","GWO",100,20,3,"4",-0.294347695286904,0.383021116256714
"4919","GWO",100,20,3,"5",-3.52990533099692,0.377837181091309
"4920","GWO",100,20,3,"6",-76.0482737249348,0.529369831085205
"4921","GWO",100,20,4,"1",-1.15070270203874,0.424336671829224
"4922","GWO",100,20,4,"2",-7.63407695421198,0.427206516265869
"4923","GWO",100,20,4,"3",33.9907934957903,0.474120616912842
"4924","GWO",100,20,4,"4",-0.295080001056821,0.410963535308838
"4925","GWO",100,20,4,"5",-3.53077561186079,0.509171485900879
"4926","GWO",100,20,4,"6",-40.9715850577538,0.491787910461426
"4927","GWO",100,20,5,"1",-1.13734681648876,0.487744331359863
"4928","GWO",100,20,5,"2",-7.71144019973392,0.480629682540894
"4929","GWO",100,20,5,"3",33.9771061549429,0.51734185218811
"4930","GWO",100,20,5,"4",-18.3056372987577,0.481553316116333
"4931","GWO",100,20,5,"5",-3.53372010275806,0.508482933044434
"4932","GWO",100,20,5,"6",-41.5069573057268,0.561887979507446
"4933","GWO",100,50,3,"1",-1.12904213255352,0.659956455230713
"4934","GWO",100,50,3,"2",-7.6328850434083,0.650882244110107
"4935","GWO",100,50,3,"3",6.11507194848238,0.853180885314941
"4936","GWO",100,50,3,"4",-0.293570569362778,0.653347492218018
"4937","GWO",100,50,3,"5",-3.527821359716,0.657138824462891
"4938","GWO",100,50,3,"6",-63.4104750262006,0.948410034179688
"4939","GWO",100,50,4,"1",-1.13710612572501,0.786031484603882
"4940","GWO",100,50,4,"2",-7.54561687319921,0.864722490310669
"4941","GWO",100,50,4,"3",34.0065089040996,0.824642181396484
"4942","GWO",100,50,4,"4",-0.294569007893063,0.77107572555542
"4943","GWO",100,50,4,"5",-3.5270528393105,0.802731275558472
"4944","GWO",100,50,4,"6",-40.1920623737407,0.919601202011108
"4945","GWO",100,50,5,"1",-1.15306717664356,0.918917894363403
"4946","GWO",100,50,5,"2",-7.67419658397206,0.920467376708984
"4947","GWO",100,50,5,"3",33.9965534332679,0.954238176345825
"4948","GWO",100,50,5,"4",-0.297519684806332,0.977946519851685
"4949","GWO",100,50,5,"5",-3.53814537540568,0.913888692855835
"4950","GWO",100,50,5,"6",-Inf,0.708557367324829
"4951","GWO",100,100,3,"1",-1.12709053512049,1.1138756275177
"4952","GWO",100,100,3,"2",-7.58824910398288,1.13023924827576
"4953","GWO",100,100,3,"3",6.85368548133694,1.39662480354309
"4954","GWO",100,100,3,"4",-0.292284801236054,1.12031555175781
"4955","GWO",100,100,3,"5",-3.52774779898301,1.21386933326721
"4956","GWO",100,100,3,"6",-64.7763082880137,1.58815836906433
"4957","GWO",100,100,4,"1",-1.12905523554998,1.36724448204041
"4958","GWO",100,100,4,"2",-7.56061796035914,1.3914361000061
"4959","GWO",100,100,4,"3",34.0179652355345,1.44551944732666
"4960","GWO",100,100,4,"4",-0.293142273223104,1.37970352172852
"4961","GWO",100,100,4,"5",-3.53003739276549,1.48539972305298
"4962","GWO",100,100,4,"6",-39.7493375602217,1.61361861228943
"4963","GWO",100,100,5,"1",-1.12874958899963,1.6333179473877
"4964","GWO",100,100,5,"2",-7.63485027342315,1.64398169517517
"4965","GWO",100,100,5,"3",34.0086889025247,1.76914310455322
"4966","GWO",100,100,5,"4",-0.298572242183697,1.62921738624573
"4967","GWO",100,100,5,"5",-3.53114581280006,1.64084839820862
"4968","GWO",100,100,5,"6",-40.0007497328962,1.89700102806091
"4969","GWO",200,20,3,"1",-1.12825341991067,0.565012693405151
"4970","GWO",200,20,3,"2",-7.5858085372908,0.557713508605957
"4971","GWO",200,20,3,"3",6.53795986811989,0.821754217147827
"4972","GWO",200,20,3,"4",-0.292631090128228,0.57508111000061
"4973","GWO",200,20,3,"5",-3.5292043952654,0.583023548126221
"4974","GWO",200,20,3,"6",-76.3794224631876,0.774573087692261
"4975","GWO",200,20,4,"1",-1.17560272758439,0.688263654708862
"4976","GWO",200,20,4,"2",-7.63366419395803,0.658276319503784
"4977","GWO",200,20,4,"3",34.0201839614562,0.71015191078186
"4978","GWO",200,20,4,"4",-0.295013610190848,0.669127702713013
"4979","GWO",200,20,4,"5",-3.53933170099694,0.6882004737854
"4980","GWO",200,20,4,"6",-47.610545687876,0.800782203674316
"4981","GWO",200,20,5,"1",-1.13249432726494,0.781682252883911
"4982","GWO",200,20,5,"2",-7.60569548826375,0.766443729400635
"4983","GWO",200,20,5,"3",33.9961426505955,0.884867429733276
"4984","GWO",200,20,5,"4",-0.300631671322933,0.779059171676636
"4985","GWO",200,20,5,"5",-12.6053570640673,0.707276821136475
"4986","GWO",200,20,5,"6",-39.8794155413569,0.888027191162109
"4987","GWO",200,50,3,"1",-1.19341146841387,1.13197994232178
"4988","GWO",200,50,3,"2",-7.63250732805667,1.11743974685669
"4989","GWO",200,50,3,"3",6.49506195549442,1.40481615066528
"4990","GWO",200,50,3,"4",-0.29201362396126,1.13117337226868
"4991","GWO",200,50,3,"5",-3.5276554272217,1.22569108009338
"4992","GWO",200,50,3,"6",-67.0183784942041,1.51942014694214
"4993","GWO",200,50,4,"1",-1.1332542664566,1.38262367248535
"4994","GWO",200,50,4,"2",-7.56314226709925,1.39982342720032
"4995","GWO",200,50,4,"3",34.0166959100332,1.42394328117371
"4996","GWO",200,50,4,"4",-0.293816738283335,1.43238162994385
"4997","GWO",200,50,4,"5",-3.52900654728987,1.40387606620789
"4998","GWO",200,50,4,"6",-39.7212673480211,1.66329979896545
"4999","GWO",200,50,5,"1",-1.13867274419392,1.63387131690979
"5000","GWO",200,50,5,"2",-7.64005069092157,1.63821339607239
"5001","GWO",200,50,5,"3",34.0203559462223,1.76873230934143
"5002","GWO",200,50,5,"4",-0.292854764019776,1.62244701385498
"5003","GWO",200,50,5,"5",-3.52866807594502,1.66338324546814
"5004","GWO",200,50,5,"6",-39.7483937394802,1.83630061149597
"5005","GWO",200,100,3,"1",-1.12633940925031,2.15023708343506
"5006","GWO",200,100,3,"2",-7.63071050947735,2.06787729263306
"5007","GWO",200,100,3,"3",6.54196787406699,2.57148599624634
"5008","GWO",200,100,3,"4",-0.29181776859641,2.12520408630371
"5009","GWO",200,100,3,"5",-3.52915638957665,2.11948490142822
"5010","GWO",200,100,3,"6",-62.3570984257868,2.86465263366699
"5011","GWO",200,100,4,"1",-1.12812705131906,2.65688037872314
"5012","GWO",200,100,4,"2",-7.63393463376716,2.57812070846558
"5013","GWO",200,100,4,"3",34.0213598208483,2.66993618011475
"5014","GWO",200,100,4,"4",-0.291452143117366,2.63266181945801
"5015","GWO",200,100,4,"5",-3.52807886544099,2.59478330612183
"5016","GWO",200,100,4,"6",-39.7679525475933,3.0333788394928
"5017","GWO",200,100,5,"1",-1.14169744518875,3.0553719997406
"5018","GWO",200,100,5,"2",-7.51682831980136,3.15690732002258
"5019","GWO",200,100,5,"3",34.0167589009507,3.17593908309937
"5020","GWO",200,100,5,"4",-0.293152620301733,3.12146329879761
"5021","GWO",200,100,5,"5",-3.53759990346649,3.13141107559204
"5022","GWO",200,100,5,"6",-39.6918940875695,3.5168559551239
"5023","GWO",500,20,3,"1",-1.12756827960694,1.20446062088013
"5024","GWO",500,20,3,"2",-7.59442187754162,1.15035533905029
"5025","GWO",500,20,3,"3",6.57603107992369,1.41257619857788
"5026","GWO",500,20,3,"4",-0.291542605675371,1.13624715805054
"5027","GWO",500,20,3,"5",-3.5295071025744,1.16288423538208
"5028","GWO",500,20,3,"6",-64.5558739180229,1.62322640419006
"5029","GWO",500,20,4,"1",-1.12772280783719,1.38336205482483
"5030","GWO",500,20,4,"2",-7.58356916623233,1.38709330558777
"5031","GWO",500,20,4,"3",34.014578364957,1.45976305007935
"5032","GWO",500,20,4,"4",-0.291690956951083,1.37531399726868
"5033","GWO",500,20,4,"5",-3.56192841280209,1.49212670326233
"5034","GWO",500,20,4,"6",-40.1015799496925,1.61387348175049
"5035","GWO",500,20,5,"1",-1.13035688110904,1.65594339370728
"5036","GWO",500,20,5,"2",-7.6340652410972,1.62719058990479
"5037","GWO",500,20,5,"3",34.0119036983495,1.79178714752197
"5038","GWO",500,20,5,"4",-0.292489128875154,1.6274299621582
"5039","GWO",500,20,5,"5",-3.5290399237435,1.64966154098511
"5040","GWO",500,20,5,"6",-40.1333793436694,1.90077352523804
"5041","GWO",500,50,3,"1",-1.12723828371144,2.584223985672
"5042","GWO",500,50,3,"2",-7.63062610533176,2.54232430458069
"5043","GWO",500,50,3,"3",6.69274912215603,3.18447089195251
"5044","GWO",500,50,3,"4",-0.291729124372029,2.54777121543884
"5045","GWO",500,50,3,"5",-3.52693706273383,2.58092451095581
"5046","GWO",500,50,3,"6",-62.0562964878375,3.50046753883362
"5047","GWO",500,50,4,"1",-1.12646615903474,3.16291451454163
"5048","GWO",500,50,4,"2",-7.62215074513054,3.24740934371948
"5049","GWO",500,50,4,"3",34.018691407413,3.27687954902649
"5050","GWO",500,50,4,"4",-0.292394136384015,3.24123048782349
"5051","GWO",500,50,4,"5",-3.54373348151084,3.21336102485657
"5052","GWO",500,50,4,"6",-39.5284517850835,3.81801271438599
"5053","GWO",500,50,5,"1",-1.12606774122359,3.7882673740387
"5054","GWO",500,50,5,"2",-7.55665901172954,3.88850545883179
"5055","GWO",500,50,5,"3",34.0170545547394,3.91408014297485
"5056","GWO",500,50,5,"4",-0.291620749783046,3.85020112991333
"5057","GWO",500,50,5,"5",-3.52773285128464,3.88426399230957
"5058","GWO",500,50,5,"6",-40.0372073685647,4.40037202835083
"5059","GWO",500,100,3,"1",-1.12618310485622,4.94833540916443
"5060","GWO",500,100,3,"2",-7.57932110604677,4.9797101020813
"5061","GWO",500,100,3,"3",6.61580461688658,5.88133859634399
"5062","GWO",500,100,3,"4",-0.291319613081026,4.93466782569885
"5063","GWO",500,100,3,"5",-3.5270545508875,5.06345129013062
"5064","GWO",500,100,3,"6",-62.0426113757315,6.43059515953064
"5065","GWO",500,100,4,"1",-1.12650892521494,6.18144941329956
"5066","GWO",500,100,4,"2",-7.56615742771162,6.22963809967041
"5067","GWO",500,100,4,"3",34.0215141713151,6.36777853965759
"5068","GWO",500,100,4,"4",-0.291606798573708,6.11451292037964
"5069","GWO",500,100,4,"5",-3.53059055988658,6.26746964454651
"5070","GWO",500,100,4,"6",-39.5433244009304,7.04067540168762
"5071","GWO",500,100,5,"1",-Inf,6.45748448371887
"5072","GWO",500,100,5,"2",-7.63275228710792,7.44400143623352
"5073","GWO",500,100,5,"3",34.0203368404515,7.69534063339233
"5074","GWO",500,100,5,"4",-0.291552734623144,7.40054798126221
"5075","GWO",500,100,5,"5",-3.52827325409314,7.55257701873779
"5076","GWO",500,100,5,"6",-39.5852200546899,8.33550786972046
"5077","GWO",1000,20,3,"1",-1.12615207511269,2.07466840744019
"5078","GWO",1000,20,3,"2",-7.63088726803427,2.06261682510376
"5079","GWO",1000,20,3,"3",6.5106973870267,2.64054250717163
"5080","GWO",1000,20,3,"4",-0.291325395146783,2.07583141326904
"5081","GWO",1000,20,3,"5",-3.53023424257966,2.12936687469482
"5082","GWO",1000,20,3,"6",-62.4915722015524,2.95493531227112
"5083","GWO",1000,20,4,"1",-1.13712575766342,2.56996846199036
"5084","GWO",1000,20,4,"2",-7.58113151295282,2.59655117988586
"5085","GWO",1000,20,4,"3",34.0193410860395,2.73787355422974
"5086","GWO",1000,20,4,"4",-0.291539751314446,2.55204963684082
"5087","GWO",1000,20,4,"5",-3.53382093070267,2.6933262348175
"5088","GWO",1000,20,4,"6",-39.7403965885417,3.05276036262512
"5089","GWO",1000,20,5,"1",-1.12887314406054,3.08819675445557
"5090","GWO",1000,20,5,"2",-Inf,2.67664623260498
"5091","GWO",1000,20,5,"3",34.0103567284448,3.19298791885376
"5092","GWO",1000,20,5,"4",-0.291898002181439,3.18458557128906
"5093","GWO",1000,20,5,"5",-3.52929835885882,3.13149213790894
"5094","GWO",1000,20,5,"6",-41.6447938816697,3.54616212844849
"5095","GWO",1000,50,3,"1",-1.1263003368708,4.93748545646667
"5096","GWO",1000,50,3,"2",-7.63032288474909,4.93379306793213
"5097","GWO",1000,50,3,"3",7.05110124593501,5.89574313163757
"5098","GWO",1000,50,3,"4",-0.291345306655007,4.98001337051392
"5099","GWO",1000,50,3,"5",-3.52676031135919,5.03729581832886
"5100","GWO",1000,50,3,"6",-62.6095573797315,6.20707678794861
"5101","GWO",1000,50,4,"1",-1.12748332492211,6.17934060096741
"5102","GWO",1000,50,4,"2",-7.58120558689243,6.20202255249023
"5103","GWO",1000,50,4,"3",34.0226983417062,6.39475202560425
"5104","GWO",1000,50,4,"4",-0.291540400999446,6.15255665779114
"5105","GWO",1000,50,4,"5",-3.52706864109943,6.29632616043091
"5106","GWO",1000,50,4,"6",-39.5178293416726,7.09276247024536
"5107","GWO",1000,50,5,"1",-1.12841244426206,7.46387100219727
"5108","GWO",1000,50,5,"2",-7.53865017872517,7.44301414489746
"5109","GWO",1000,50,5,"3",34.0212475008751,7.73231649398804
"5110","GWO",1000,50,5,"4",-0.291617366731453,7.41192936897278
"5111","GWO",1000,50,5,"5",-3.5270052935392,7.52877688407898
"5112","GWO",1000,50,5,"6",-39.4898527848541,8.28077507019043
"5113","GWO",1000,100,3,"1",-1.12620386781935,9.67990279197693
"5114","GWO",1000,100,3,"2",-7.63025581753694,9.6370735168457
"5115","GWO",1000,100,3,"3",6.78754145122722,11.4490897655487
"5116","GWO",1000,100,3,"4",-0.291302958581987,9.55526518821716
"5117","GWO",1000,100,3,"5",-3.52698901545198,9.82387208938599
"5118","GWO",1000,100,3,"6",-61.627647357887,12.4298596382141
"5119","GWO",1000,100,4,"1",-1.12652839212123,12.1285252571106
"5120","GWO",1000,100,4,"2",-7.57909430124174,12.2108855247498
"5121","GWO",1000,100,4,"3",34.0231599163582,12.583110332489
"5122","GWO",1000,100,4,"4",-0.291275533366514,12.1465969085693
"5123","GWO",1000,100,4,"5",-3.52701130861566,12.2927865982056
"5124","GWO",1000,100,4,"6",-39.5185385913467,13.4121763706207
"5125","GWO",1000,100,5,"1",-1.12733215346936,14.7787251472473
"5126","GWO",1000,100,5,"2",-7.57855265145595,14.7916326522827
"5127","GWO",1000,100,5,"3",34.022651683617,15.0805742740631
"5128","GWO",1000,100,5,"4",-0.291393861943442,14.639132976532
"5129","GWO",1000,100,5,"5",-3.5268661090744,14.8523585796356
"5130","GWO",1000,100,5,"6",-39.5370672492663,16.3195540904999
"5131","HS",50,20,3,"1",-1.43673234486805,0.24116587638855
"5132","HS",50,20,3,"2",-7.67455793930834,0.248923778533936
"5133","HS",50,20,3,"3",5.19783569381499,0.329448938369751
"5134","HS",50,20,3,"4",-3.29521277012557,0.243929386138916
"5135","HS",50,20,3,"5",-7.75544864982023,0.249314546585083
"5136","HS",50,20,3,"6",-77.6826382226558,0.36005973815918
"5137","HS",50,20,4,"1",-1.35937788664229,0.274924755096436
"5138","HS",50,20,4,"2",-7.84081759340626,0.262786149978638
"5139","HS",50,20,4,"3",33.5570721923418,0.281843423843384
"5140","HS",50,20,4,"4",-7.32462132603262,0.324997425079346
"5141","HS",50,20,4,"5",-6.37578348588279,0.287367105484009
"5142","HS",50,20,4,"6",-42.8878232690793,0.296035051345825
"5143","HS",50,20,5,"1",-1.56947337914469,0.275383234024048
"5144","HS",50,20,5,"2",-7.83104405147856,0.278135538101196
"5145","HS",50,20,5,"3",33.5621942841571,0.305289268493652
"5146","HS",50,20,5,"4",-6.40374430698828,0.330989360809326
"5147","HS",50,20,5,"5",-9.18017555948955,0.282334804534912
"5148","HS",50,20,5,"6",-Inf,0.161780118942261
"5149","HS",50,50,3,"1",-1.27811060880426,0.337307929992676
"5150","HS",50,50,3,"2",-7.60162058384209,0.339900970458984
"5151","HS",50,50,3,"3",6.40707062392291,0.473006010055542
"5152","HS",50,50,3,"4",-7.79687820759087,0.395471096038818
"5153","HS",50,50,3,"5",-7.03877037160199,0.348508596420288
"5154","HS",50,50,3,"6",-62.6773124352534,0.477915048599243
"5155","HS",50,50,4,"1",-1.47902842901725,0.369951009750366
"5156","HS",50,50,4,"2",-7.64190362283196,0.376749515533447
"5157","HS",50,50,4,"3",33.6195943624398,0.409328699111938
"5158","HS",50,50,4,"4",-3.80671846546386,0.39037561416626
"5159","HS",50,50,4,"5",-5.17230271280857,0.390141487121582
"5160","HS",50,50,4,"6",-39.7365067002779,0.419732570648193
"5161","HS",50,50,5,"1",-1.31957272035948,0.477094650268555
"5162","HS",50,50,5,"2",-7.89316742929219,0.402150630950928
"5163","HS",50,50,5,"3",33.7708569802278,0.438897132873535
